Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
288	0.6901	100	satellite	4600	30395652	177	3.85	1905402	6.27	0.6138	207	3	78	
288	0.7153	100	transposable_element	4600	30395652	627	13.63	5071703	16.69	0.8169	228	0	60	
289	1.8700	100	DNA_replication_origin	4600	30395652	500	10.87	1059890	3.49	3.1172	31	39	219	
289	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	486	10.57	3982316	13.10	0.8064	8	0	281	*
289	1.0195	100	gene	4600	30395652	2569	55.85	16021888	52.71	1.0595	120	0	169	
289	1.1000	100	open_chromatin_state_1	4600	30395652	700	15.22	3453800	11.36	1.3392	108	0	181	
289	2.3983	100	open_chromatin_state_2	4600	30395652	410	8.91	3100240	10.20	0.8739	0	0	289	*****
289	0.7004	100	open_chromatin_state_3	4600	30395652	490	10.65	3122360	10.27	1.0370	204	1	84	
289	0.9681	100	open_chromatin_state_4	4600	30395652	1180	25.65	4777220	15.72	1.6322	156	15	118	
289	0.8966	100	open_chromatin_state_5	4600	30395652	267	5.80	4422183	14.55	0.3990	174	20	95	
289	0.7982	100	open_chromatin_state_6	4600	30395652	500	10.87	3311270	10.89	0.9978	179	28	82	
289	0.7790	100	open_chromatin_state_7	4600	30395652	700	15.22	3129800	10.30	1.4779	201	0	88	
289	1.1013	100	open_chromatin_state_8	4600	30395652	253	5.50	2400197	7.90	0.6965	98	31	160	
289	0.2468	100	open_chromatin_state_9	4600	30395652	100	2.17	2677100	8.81	0.2468	267	19	3	*
289	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	90	199	0	
289	0.6901	100	satellite	4600	30395652	211	4.59	1905368	6.27	0.7317	208	3	78	
289	0.7153	100	transposable_element	4600	30395652	641	13.93	5071689	16.69	0.8351	229	0	60	
290	1.8700	100	DNA_replication_origin	4600	30395652	100	2.17	1060290	3.49	0.6232	31	39	220	
290	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	762	16.57	3982040	13.10	1.2645	8	0	282	*
290	1.0195	100	gene	4600	30395652	2300	50.00	16022157	52.71	0.9486	120	0	170	
290	1.1000	100	open_chromatin_state_1	4600	30395652	861	18.72	3453639	11.36	1.6473	109	0	181	
290	2.3983	100	open_chromatin_state_2	4600	30395652	391	8.50	3100259	10.20	0.8334	0	0	290	*****
290	0.7004	100	open_chromatin_state_3	4600	30395652	108	2.35	3122742	10.27	0.2285	204	1	85	
290	0.9681	100	open_chromatin_state_4	4600	30395652	548	11.91	4777852	15.72	0.7579	156	15	119	
290	0.8966	100	open_chromatin_state_5	4600	30395652	500	10.87	4421950	14.55	0.7472	174	20	96	
290	0.7982	100	open_chromatin_state_6	4600	30395652	700	15.22	3311070	10.89	1.3970	180	28	82	
290	0.7790	100	open_chromatin_state_7	4600	30395652	592	12.87	3129908	10.30	1.2498	202	0	88	
290	1.1013	100	open_chromatin_state_8	4600	30395652	424	9.22	2400026	7.90	1.1674	99	31	160	
290	0.2468	100	open_chromatin_state_9	4600	30395652	476	10.35	2676724	8.81	1.1751	268	19	3	*
290	0.0000	100	pseudogene	4600	30395652	34	0.74	225469	0.74	0.9964	91	199	0	
290	0.6901	100	satellite	4600	30395652	330	7.17	1905249	6.27	1.1445	209	3	78	
290	0.7153	100	transposable_element	4600	30395652	900	19.57	5071430	16.68	1.1726	230	0	60	
291	1.8700	100	DNA_replication_origin	4600	30395652	0	0.00	1060390	3.49	0.0000	31	39	221	
291	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	652	14.17	3982150	13.10	1.0819	8	0	283	*
291	1.0195	100	gene	4600	30395652	2767	60.15	16021690	52.71	1.1412	121	0	170	
291	1.1000	100	open_chromatin_state_1	4600	30395652	964	20.96	3453536	11.36	1.8444	110	0	181	
291	2.3983	100	open_chromatin_state_2	4600	30395652	600	13.04	3100050	10.20	1.2789	0	0	291	*****
291	0.7004	100	open_chromatin_state_3	4600	30395652	536	11.65	3122314	10.27	1.1343	205	1	85	
291	0.9681	100	open_chromatin_state_4	4600	30395652	300	6.52	4778100	15.72	0.4149	156	15	120	
291	0.8966	100	open_chromatin_state_5	4600	30395652	600	13.04	4421850	14.55	0.8966	174	21	96	
291	0.7982	100	open_chromatin_state_6	4600	30395652	500	10.87	3311270	10.89	0.9978	181	28	82	
291	0.7790	100	open_chromatin_state_7	4600	30395652	400	8.70	3130100	10.30	0.8444	203	0	88	
291	1.1013	100	open_chromatin_state_8	4600	30395652	400	8.70	2400050	7.90	1.1013	99	32	160	
291	0.2468	100	open_chromatin_state_9	4600	30395652	300	6.52	2676900	8.81	0.7405	269	19	3	*
291	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	91	200	0	
291	0.6901	100	satellite	4600	30395652	157	3.41	1905422	6.27	0.5445	209	3	79	
291	0.7153	100	transposable_element	4600	30395652	800	17.39	5071530	16.69	1.0423	231	0	60	
292	1.8700	100	DNA_replication_origin	4600	30395652	100	2.17	1060290	3.49	0.6232	31	39	222	
292	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	601	13.07	3982201	13.10	0.9973	8	0	284	*
292	1.0195	100	gene	4600	30395652	2821	61.33	16021636	52.71	1.1635	122	0	170	
292	1.1000	100	open_chromatin_state_1	4600	30395652	500	10.87	3454000	11.36	0.9565	110	0	182	
292	2.3983	100	open_chromatin_state_2	4600	30395652	533	11.59	3100117	10.20	1.1361	0	0	292	*****
292	0.7004	100	open_chromatin_state_3	4600	30395652	466	10.13	3122384	10.27	0.9862	206	1	85	
292	0.9681	100	open_chromatin_state_4	4600	30395652	1158	25.17	4777242	15.72	1.6017	157	15	120	
292	0.8966	100	open_chromatin_state_5	4600	30395652	100	2.17	4422350	14.55	0.1494	174	21	97	
292	0.7982	100	open_chromatin_state_6	4600	30395652	543	11.80	3311227	10.89	1.0836	182	28	82	
292	0.7790	100	open_chromatin_state_7	4600	30395652	900	19.57	3129600	10.30	1.9002	204	0	88	
292	1.1013	100	open_chromatin_state_8	4600	30395652	300	6.52	2400150	7.90	0.8259	99	32	161	
292	0.2468	100	open_chromatin_state_9	4600	30395652	100	2.17	2677100	8.81	0.2468	269	20	3	*
292	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	91	201	0	
292	0.6901	100	satellite	4600	30395652	302	6.57	1905277	6.27	1.0474	210	3	79	
292	0.7153	100	transposable_element	4600	30395652	800	17.39	5071530	16.69	1.0423	232	0	60	
293	1.8700	100	DNA_replication_origin	4600	30395652	200	4.35	1060190	3.49	1.2465	31	39	223	
293	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	842	18.30	3981960	13.10	1.3972	8	0	285	*
293	1.0195	100	gene	4600	30395652	1889	41.07	16022568	52.71	0.7790	122	0	171	
293	1.1000	100	open_chromatin_state_1	4600	30395652	200	4.35	3454300	11.36	0.3826	110	0	183	
293	2.3983	100	open_chromatin_state_2	4600	30395652	475	10.33	3100175	10.20	1.0124	0	0	293	*****
293	0.7004	100	open_chromatin_state_3	4600	30395652	300	6.52	3122550	10.27	0.6348	206	1	86	
293	0.9681	100	open_chromatin_state_4	4600	30395652	1225	26.63	4777175	15.72	1.6944	158	15	120	
293	0.8966	100	open_chromatin_state_5	4600	30395652	900	19.57	4421550	14.55	1.3450	175	21	97	
293	0.7982	100	open_chromatin_state_6	4600	30395652	400	8.70	3311370	10.89	0.7982	182	29	82	
293	0.7790	100	open_chromatin_state_7	4600	30395652	400	8.70	3130100	10.30	0.8444	205	0	88	
293	1.1013	100	open_chromatin_state_8	4600	30395652	300	6.52	2400150	7.90	0.8259	99	32	162	
293	0.2468	100	open_chromatin_state_9	4600	30395652	400	8.70	2676800	8.81	0.9874	270	20	3	*
293	0.0000	100	pseudogene	4600	30395652	200	4.35	225303	0.74	5.8657	92	201	0	
293	0.6901	100	satellite	4600	30395652	151	3.28	1905428	6.27	0.5236	210	3	80	
293	0.7153	100	transposable_element	4600	30395652	1044	22.70	5071286	16.68	1.3603	233	0	60	
294	1.8700	100	DNA_replication_origin	4600	30395652	0	0.00	1060390	3.49	0.0000	31	39	224	
294	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	748	16.26	3982054	13.10	1.2412	8	0	286	*
294	1.0195	100	gene	4600	30395652	2164	47.04	16022293	52.71	0.8925	122	0	172	
294	1.1000	100	open_chromatin_state_1	4600	30395652	429	9.33	3454071	11.36	0.8207	110	0	184	
294	2.3983	100	open_chromatin_state_2	4600	30395652	980	21.30	3099670	10.20	2.0891	0	0	294	*****
294	0.7004	100	open_chromatin_state_3	4600	30395652	180	3.91	3122670	10.27	0.3809	206	1	87	
294	0.9681	100	open_chromatin_state_4	4600	30395652	1111	24.15	4777289	15.72	1.5367	159	15	120	
294	0.8966	100	open_chromatin_state_5	4600	30395652	700	15.22	4421750	14.55	1.0461	176	21	97	
294	0.7982	100	open_chromatin_state_6	4600	30395652	100	2.17	3311670	10.90	0.1995	182	29	83	
294	0.7790	100	open_chromatin_state_7	4600	30395652	200	4.35	3130300	10.30	0.4222	205	0	89	
294	1.1013	100	open_chromatin_state_8	4600	30395652	400	8.70	2400050	7.90	1.1013	99	33	162	
294	0.2468	100	open_chromatin_state_9	4600	30395652	500	10.87	2676700	8.81	1.2343	271	20	3	*
294	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	92	202	0	
294	0.6901	100	satellite	4600	30395652	192	4.17	1905387	6.27	0.6658	210	3	81	
294	0.7153	100	transposable_element	4600	30395652	1365	29.67	5070965	16.68	1.7787	234	0	60	
295	1.8700	100	DNA_replication_origin	4600	30395652	100	2.17	1060290	3.49	0.6232	31	39	225	
295	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	867	18.85	3981935	13.10	1.4387	8	0	287	*
295	1.0195	100	gene	4600	30395652	2627	57.11	16021830	52.71	1.0834	123	0	172	
295	1.1000	100	open_chromatin_state_1	4600	30395652	491	10.67	3454009	11.36	0.9393	110	0	185	
295	2.3983	100	open_chromatin_state_2	4600	30395652	408	8.87	3100242	10.20	0.8696	0	0	295	*****
295	0.7004	100	open_chromatin_state_3	4600	30395652	601	13.07	3122249	10.27	1.2719	207	1	87	
295	0.9681	100	open_chromatin_state_4	4600	30395652	700	15.22	4777700	15.72	0.9681	159	16	120	
295	0.8966	100	open_chromatin_state_5	4600	30395652	600	13.04	4421850	14.55	0.8966	176	22	97	
295	0.7982	100	open_chromatin_state_6	4600	30395652	400	8.70	3311370	10.89	0.7982	182	30	83	
295	0.7790	100	open_chromatin_state_7	4600	30395652	500	10.87	3130000	10.30	1.0556	206	0	89	
295	1.1013	100	open_chromatin_state_8	4600	30395652	500	10.87	2399950	7.90	1.3766	100	33	162	
295	0.2468	100	open_chromatin_state_9	4600	30395652	400	8.70	2676800	8.81	0.9874	272	20	3	*
295	0.0000	100	pseudogene	4600	30395652	100	2.17	225403	0.74	2.9315	93	202	0	
295	0.6901	100	satellite	4600	30395652	173	3.76	1905406	6.27	0.5999	210	3	82	
295	0.7153	100	transposable_element	4600	30395652	971	21.11	5071359	16.68	1.2652	235	0	60	
296	1.8700	100	DNA_replication_origin	4600	30395652	300	6.52	1060090	3.49	1.8700	31	40	225	
296	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	682	14.83	3982120	13.10	1.1317	8	0	288	*
296	1.0195	100	gene	4600	30395652	2244	48.78	16022213	52.71	0.9255	123	0	173	
296	1.1000	100	open_chromatin_state_1	4600	30395652	419	9.11	3454081	11.36	0.8016	110	0	186	
296	2.3983	100	open_chromatin_state_2	4600	30395652	981	21.33	3099669	10.20	2.0913	0	0	296	*****
296	0.7004	100	open_chromatin_state_3	4600	30395652	600	13.04	3122250	10.27	1.2698	208	1	87	
296	0.9681	100	open_chromatin_state_4	4600	30395652	300	6.52	4778100	15.72	0.4149	159	16	121	
296	0.8966	100	open_chromatin_state_5	4600	30395652	800	17.39	4421650	14.55	1.1955	177	22	97	
296	0.7982	100	open_chromatin_state_6	4600	30395652	600	13.04	3311170	10.89	1.1974	183	30	83	
296	0.7790	100	open_chromatin_state_7	4600	30395652	400	8.70	3130100	10.30	0.8444	207	0	89	
296	1.1013	100	open_chromatin_state_8	4600	30395652	200	4.35	2400250	7.90	0.5506	100	33	163	
296	0.2468	100	open_chromatin_state_9	4600	30395652	300	6.52	2676900	8.81	0.7405	273	20	3	*
296	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	93	203	0	
296	0.6901	100	satellite	4600	30395652	276	6.00	1905303	6.27	0.9572	211	3	82	
296	0.7153	100	transposable_element	4600	30395652	400	8.70	5071930	16.69	0.5211	235	0	61	
297	1.8700	100	DNA_replication_origin	4600	30395652	200	4.35	1060190	3.49	1.2465	31	40	226	
297	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	1050	22.83	3981752	13.10	1.7425	8	0	289	*
297	1.0195	100	gene	4600	30395652	2340	50.87	16022117	52.71	0.9650	123	0	174	
297	1.1000	100	open_chromatin_state_1	4600	30395652	798	17.35	3453702	11.36	1.5268	111	0	186	
297	2.3983	100	open_chromatin_state_2	4600	30395652	402	8.74	3100248	10.20	0.8568	0	0	297	*****
297	0.7004	100	open_chromatin_state_3	4600	30395652	100	2.17	3122750	10.27	0.2116	208	1	88	
297	0.9681	100	open_chromatin_state_4	4600	30395652	700	15.22	4777700	15.72	0.9681	159	17	121	
297	0.8966	100	open_chromatin_state_5	4600	30395652	800	17.39	4421650	14.55	1.1955	178	22	97	
297	0.7982	100	open_chromatin_state_6	4600	30395652	700	15.22	3311070	10.89	1.3970	184	30	83	
297	0.7790	100	open_chromatin_state_7	4600	30395652	100	2.17	3130400	10.30	0.2111	207	0	90	
297	1.1013	100	open_chromatin_state_8	4600	30395652	700	15.22	2399750	7.90	1.9275	101	33	163	
297	0.2468	100	open_chromatin_state_9	4600	30395652	300	6.52	2676900	8.81	0.7405	274	20	3	*
297	0.0000	100	pseudogene	4600	30395652	44	0.96	225459	0.74	1.2896	94	203	0	
297	0.6901	100	satellite	4600	30395652	317	6.89	1905262	6.27	1.0994	212	3	82	
297	0.7153	100	transposable_element	4600	30395652	987	21.46	5071343	16.68	1.2860	236	0	61	
298	1.8700	100	DNA_replication_origin	4600	30395652	350	7.61	1060040	3.49	2.1817	32	40	226	
298	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	939	20.41	3981863	13.10	1.5582	8	0	290	*
298	1.0195	100	gene	4600	30395652	2654	57.70	16021803	52.71	1.0946	124	0	174	
298	1.1000	100	open_chromatin_state_1	4600	30395652	565	12.28	3453935	11.36	1.0809	111	0	187	
298	2.3983	100	open_chromatin_state_2	4600	30395652	500	10.87	3100150	10.20	1.0657	0	0	298	*****
298	0.7004	100	open_chromatin_state_3	4600	30395652	492	10.70	3122358	10.27	1.0412	209	1	88	
298	0.9681	100	open_chromatin_state_4	4600	30395652	834	18.13	4777566	15.72	1.1535	160	17	121	
298	0.8966	100	open_chromatin_state_5	4600	30395652	100	2.17	4422350	14.55	0.1494	178	22	98	
298	0.7982	100	open_chromatin_state_6	4600	30395652	651	14.15	3311119	10.89	1.2992	185	30	83	
298	0.7790	100	open_chromatin_state_7	4600	30395652	592	12.87	3129908	10.30	1.2498	208	0	90	
298	1.1013	100	open_chromatin_state_8	4600	30395652	366	7.96	2400084	7.90	1.0076	101	33	164	
298	0.2468	100	open_chromatin_state_9	4600	30395652	500	10.87	2676700	8.81	1.2343	275	20	3	*
298	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	94	204	0	
298	0.6901	100	satellite	4600	30395652	230	5.00	1905349	6.27	0.7976	213	3	82	
298	0.7153	100	transposable_element	4600	30395652	441	9.59	5071889	16.69	0.5745	236	0	62	
299	1.8700	100	DNA_replication_origin	4600	30395652	328	7.13	1060062	3.49	2.0445	33	40	226	
299	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	747	16.24	3982055	13.10	1.2396	8	0	291	*
299	1.0195	100	gene	4600	30395652	1883	40.93	16022574	52.71	0.7766	124	0	175	
299	1.1000	100	open_chromatin_state_1	4600	30395652	464	10.09	3454036	11.36	0.8877	111	0	188	
299	2.3983	100	open_chromatin_state_2	4600	30395652	236	5.13	3100414	10.20	0.5030	0	0	299	*****
299	0.7004	100	open_chromatin_state_3	4600	30395652	400	8.70	3122450	10.27	0.8465	210	1	88	
299	0.9681	100	open_chromatin_state_4	4600	30395652	554	12.04	4777846	15.72	0.7662	160	17	122	
299	0.8966	100	open_chromatin_state_5	4600	30395652	843	18.33	4421607	14.55	1.2598	179	22	98	
299	0.7982	100	open_chromatin_state_6	4600	30395652	600	13.04	3311170	10.89	1.1974	186	30	83	
299	0.7790	100	open_chromatin_state_7	4600	30395652	300	6.52	3130200	10.30	0.6333	208	0	91	
299	1.1013	100	open_chromatin_state_8	4600	30395652	433	9.41	2400017	7.90	1.1921	102	33	164	
299	0.2468	100	open_chromatin_state_9	4600	30395652	770	16.74	2676430	8.81	1.9010	276	20	3	*
299	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	94	205	0	
299	0.6901	100	satellite	4600	30395652	278	6.04	1905301	6.27	0.9641	214	3	82	
299	0.7153	100	transposable_element	4600	30395652	1198	26.04	5071132	16.68	1.5610	237	0	62	
300	1.8700	100	DNA_replication_origin	4600	30395652	200	4.35	1060190	3.49	1.2465	33	40	227	
300	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	345	7.50	3982457	13.10	0.5724	8	0	292	*
300	1.0195	100	gene	4600	30395652	1871	40.67	16022586	52.71	0.7716	124	0	176	
300	1.1000	100	open_chromatin_state_1	4600	30395652	341	7.41	3454159	11.36	0.6523	111	0	189	
300	2.3983	100	open_chromatin_state_2	4600	30395652	712	15.48	3099938	10.20	1.5177	0	0	300	*****
300	0.7004	100	open_chromatin_state_3	4600	30395652	347	7.54	3122503	10.27	0.7343	211	1	88	
300	0.9681	100	open_chromatin_state_4	4600	30395652	900	19.57	4777500	15.72	1.2448	161	17	122	
300	0.8966	100	open_chromatin_state_5	4600	30395652	300	6.52	4422150	14.55	0.4483	179	22	99	
300	0.7982	100	open_chromatin_state_6	4600	30395652	600	13.04	3311170	10.89	1.1974	187	30	83	
300	0.7790	100	open_chromatin_state_7	4600	30395652	500	10.87	3130000	10.30	1.0556	209	0	91	
300	1.1013	100	open_chromatin_state_8	4600	30395652	100	2.17	2400350	7.90	0.2753	102	33	165	
300	0.2468	100	open_chromatin_state_9	4600	30395652	800	17.39	2676400	8.81	1.9751	277	20	3	*
300	0.0000	100	pseudogene	4600	30395652	100	2.17	225403	0.74	2.9315	95	205	0	
300	0.6901	100	satellite	4600	30395652	67	1.46	1905512	6.27	0.2323	214	3	83	
300	0.7153	100	transposable_element	4600	30395652	950	20.65	5071380	16.68	1.2378	238	0	62	
301	1.8700	100	DNA_replication_origin	4600	30395652	71	1.54	1060319	3.49	0.4425	33	40	228	
301	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	966	21.00	3981836	13.10	1.6031	8	0	293	*
301	1.0195	100	gene	4600	30395652	2085	45.33	16022372	52.71	0.8599	124	0	177	
301	1.1000	100	open_chromatin_state_1	4600	30395652	462	10.04	3454038	11.36	0.8838	111	0	190	
301	2.3983	100	open_chromatin_state_2	4600	30395652	1114	24.22	3099536	10.20	2.3749	0	0	301	*****
301	0.7004	100	open_chromatin_state_3	4600	30395652	170	3.70	3122680	10.27	0.3597	211	1	89	
301	0.9681	100	open_chromatin_state_4	4600	30395652	778	16.91	4777622	15.72	1.0760	162	17	122	
301	0.8966	100	open_chromatin_state_5	4600	30395652	800	17.39	4421650	14.55	1.1955	180	22	99	
301	0.7982	100	open_chromatin_state_6	4600	30395652	276	6.00	3311494	10.89	0.5507	187	30	84	
301	0.7790	100	open_chromatin_state_7	4600	30395652	300	6.52	3130200	10.30	0.6333	209	0	92	
301	1.1013	100	open_chromatin_state_8	4600	30395652	300	6.52	2400150	7.90	0.8259	102	33	166	
301	0.2468	100	open_chromatin_state_9	4600	30395652	400	8.70	2676800	8.81	0.9874	278	20	3	**
301	0.0000	100	pseudogene	4600	30395652	100	2.17	225403	0.74	2.9315	96	205	0	
301	0.6901	100	satellite	4600	30395652	198	4.30	1905381	6.27	0.6867	214	3	84	
301	0.7153	100	transposable_element	4600	30395652	755	16.41	5071575	16.69	0.9837	239	0	62	
302	1.8700	100	DNA_replication_origin	4600	30395652	100	2.17	1060290	3.49	0.6232	33	40	229	
302	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	600	13.04	3982202	13.10	0.9956	8	0	294	*
302	1.0195	100	gene	4600	30395652	2111	45.89	16022346	52.71	0.8706	124	0	178	
302	1.1000	100	open_chromatin_state_1	4600	30395652	500	10.87	3454000	11.36	0.9565	111	0	191	
302	2.3983	100	open_chromatin_state_2	4600	30395652	400	8.70	3100250	10.20	0.8525	0	0	302	*****
302	0.7004	100	open_chromatin_state_3	4600	30395652	300	6.52	3122550	10.27	0.6348	211	1	90	
302	0.9681	100	open_chromatin_state_4	4600	30395652	1037	22.54	4777363	15.72	1.4343	163	17	122	
302	0.8966	100	open_chromatin_state_5	4600	30395652	300	6.52	4422150	14.55	0.4483	180	22	100	
302	0.7982	100	open_chromatin_state_6	4600	30395652	1000	21.74	3310770	10.89	1.9958	188	30	84	
302	0.7790	100	open_chromatin_state_7	4600	30395652	300	6.52	3130200	10.30	0.6333	209	0	93	
302	1.1013	100	open_chromatin_state_8	4600	30395652	363	7.89	2400087	7.90	0.9994	102	33	167	
302	0.2468	100	open_chromatin_state_9	4600	30395652	400	8.70	2676800	8.81	0.9874	279	20	3	**
302	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	96	206	0	
302	0.6901	100	satellite	4600	30395652	264	5.74	1905315	6.27	0.9156	215	3	84	
302	0.7153	100	transposable_element	4600	30395652	893	19.41	5071437	16.68	1.1635	240	0	62	
303	1.8700	100	DNA_replication_origin	4600	30395652	100	2.17	1060290	3.49	0.6232	33	40	230	
303	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	1011	21.98	3981791	13.10	1.6777	8	0	295	*
303	1.0195	100	gene	4600	30395652	2576	56.00	16021881	52.71	1.0624	125	0	178	
303	1.1000	100	open_chromatin_state_1	4600	30395652	726	15.78	3453774	11.36	1.3890	112	0	191	
303	2.3983	100	open_chromatin_state_2	4600	30395652	600	13.04	3100050	10.20	1.2789	0	0	303	*****
303	0.7004	100	open_chromatin_state_3	4600	30395652	374	8.13	3122476	10.27	0.7915	212	1	90	
303	0.9681	100	open_chromatin_state_4	4600	30395652	700	15.22	4777700	15.72	0.9681	163	18	122	
303	0.8966	100	open_chromatin_state_5	4600	30395652	800	17.39	4421650	14.55	1.1955	181	22	100	
303	0.7982	100	open_chromatin_state_6	4600	30395652	300	6.52	3311470	10.89	0.5986	188	30	85	
303	0.7790	100	open_chromatin_state_7	4600	30395652	500	10.87	3130000	10.30	1.0556	210	0	93	
303	1.1013	100	open_chromatin_state_8	4600	30395652	400	8.70	2400050	7.90	1.1013	102	34	167	
303	0.2468	100	open_chromatin_state_9	4600	30395652	200	4.35	2677000	8.81	0.4937	280	20	3	**
303	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	96	207	0	
303	0.6901	100	satellite	4600	30395652	323	7.02	1905256	6.27	1.1202	216	3	84	
303	0.7153	100	transposable_element	4600	30395652	720	15.65	5071610	16.69	0.9381	241	0	62	
304	1.8700	100	DNA_replication_origin	4600	30395652	0	0.00	1060390	3.49	0.0000	33	40	231	
304	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	700	15.22	3982102	13.10	1.1616	8	0	296	*
304	1.0195	100	gene	4600	30395652	1680	36.52	16022777	52.71	0.6928	125	0	179	
304	1.1000	100	open_chromatin_state_1	4600	30395652	451	9.80	3454049	11.36	0.8628	112	0	192	
304	2.3983	100	open_chromatin_state_2	4600	30395652	427	9.28	3100223	10.20	0.9101	0	0	304	*****
304	0.7004	100	open_chromatin_state_3	4600	30395652	400	8.70	3122450	10.27	0.8465	213	1	90	
304	0.9681	100	open_chromatin_state_4	4600	30395652	906	19.70	4777494	15.72	1.2531	164	18	122	
304	0.8966	100	open_chromatin_state_5	4600	30395652	494	10.74	4421956	14.55	0.7382	181	22	101	
304	0.7982	100	open_chromatin_state_6	4600	30395652	569	12.37	3311201	10.89	1.1355	189	30	85	
304	0.7790	100	open_chromatin_state_7	4600	30395652	353	7.67	3130147	10.30	0.7452	210	0	94	
304	1.1013	100	open_chromatin_state_8	4600	30395652	500	10.87	2399950	7.90	1.3766	103	34	167	
304	0.2468	100	open_chromatin_state_9	4600	30395652	500	10.87	2676700	8.81	1.2343	281	20	3	**
304	0.0000	100	pseudogene	4600	30395652	100	2.17	225403	0.74	2.9315	97	207	0	
304	0.6901	100	satellite	4600	30395652	202	4.39	1905377	6.27	0.7005	217	3	84	
304	0.7153	100	transposable_element	4600	30395652	914	19.87	5071416	16.68	1.1909	242	0	62	
305	1.8700	100	DNA_replication_origin	4600	30395652	95	2.07	1060295	3.49	0.5920	33	40	232	
305	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	791	17.20	3982011	13.10	1.3126	8	0	297	*
305	1.0195	100	gene	4600	30395652	2339	50.85	16022118	52.71	0.9646	125	0	180	
305	1.1000	100	open_chromatin_state_1	4600	30395652	158	3.43	3454342	11.36	0.3022	112	0	193	
305	2.3983	100	open_chromatin_state_2	4600	30395652	361	7.85	3100289	10.20	0.7694	0	0	305	*****
305	0.7004	100	open_chromatin_state_3	4600	30395652	842	18.30	3122008	10.27	1.7821	214	1	90	
305	0.9681	100	open_chromatin_state_4	4600	30395652	1297	28.20	4777103	15.72	1.7940	165	18	122	
305	0.8966	100	open_chromatin_state_5	4600	30395652	500	10.87	4421950	14.55	0.7472	181	22	102	
305	0.7982	100	open_chromatin_state_6	4600	30395652	500	10.87	3311270	10.89	0.9978	190	30	85	
305	0.7790	100	open_chromatin_state_7	4600	30395652	300	6.52	3130200	10.30	0.6333	210	0	95	
305	1.1013	100	open_chromatin_state_8	4600	30395652	242	5.26	2400208	7.90	0.6662	103	34	168	
305	0.2468	100	open_chromatin_state_9	4600	30395652	400	8.70	2676800	8.81	0.9874	282	20	3	**
305	0.0000	100	pseudogene	4600	30395652	0	0.00	225503	0.74	0.0000	97	208	0	
305	0.6901	100	satellite	4600	30395652	219	4.76	1905360	6.27	0.7595	218	3	84	
305	0.7153	100	transposable_element	4600	30395652	648	14.09	5071682	16.69	0.8443	243	0	62	
306	1.8700	100	DNA_replication_origin	4600	30395652	100	2.17	1060290	3.49	0.6232	33	40	233	
306	1.8836	100	DNAseI_hypersensitive_site	4600	30395652	569	12.37	3982233	13.10	0.9441	8	0	298	*
306	1.0195	100	gene	4600	30395652	2600	56.52	16021857	52.71	1.0723	126	0	180	
306	1.1000	100	open_chromatin_state_1	4600	30395652	500	10.87	3454000	11.36	0.9565	112	0	194	
306	2.3983	100	open_chromatin_state_2	4600	30395652	200	4.35	3100450	10.20	0.4262	0	0	306	*****
306	0.7004	100	open_chromatin_state_3	4600	30395652	600	13.04	3122250	10.27	1.2698	215	1	90	
306	0.9681	100	open_chromatin_state_4	4600	30395652	600	13.04	4777800	15.72	0.8298	165	18	123	
306	0.8966	100	open_chromatin_state_5	4600	30395652	1100	23.91	4421350	14.55	1.6440	182	22	102	
306	0.7982	100	open_chromatin_state_6	4600	30395652	400	8.70	3311370	10.89	0.7982	190	31	85	
306	0.7790	100	open_chromatin_state_7	4600	30395652	500	10.87	3130000	10.30	1.0556	211	0	95	
306	1.1013	100	open_chromatin_state_8	4600	30395652	400	8.70	2400050	7.90	1.1013	103	35	168	
